,date,open_BTC,high_BTC,low_BTC,close_BTC,open_ETH,high_ETH,low_ETH,close_ETH,open_LTC,high_LTC,low_LTC,close_LTC,open_NEO,high_NEO,low_NEO,close_NEO,open_BNB,high_BNB,low_BNB,close_BNB,open_XRP,high_XRP,low_XRP,close_XRP,open_LINK,high_LINK,low_LINK,close_LINK,open_EOS,high_EOS,low_EOS,close_EOS,open_TRX,high_TRX,low_TRX,close_TRX,open_ETC,high_ETC,low_ETC,close_ETC,open_XLM,high_XLM,low_XLM,close_XLM,open_ZEC,high_ZEC,low_ZEC,close_ZEC
1056,2019-04-24 00:00:00,5490.91,5582.2,5333.35,5415.0,169.15,169.87,159.26,164.78,73.67,74.69,69.9,72.85,10.215,10.445,9.343,9.89,22.5207,23.1209,20.88,22.9703,0.31802,0.31989,0.2888,0.29963,0.4756,0.48,0.44,0.475,5.1006,5.1431,4.56,4.773,0.02406,0.0241,0.0226,0.02325,5.87,5.8898,5.2,5.5508,0.10859,0.10897,0.09834,0.10232,66.64,67.09,61.87,65.26
1055,2019-04-25 00:00:00,5415.0,5491.84,5102.0,5219.9,164.78,165.49,150.35,154.72,72.85,74.43,70.6,71.78,9.889,10.325,9.45,9.584,22.9877,23.4698,21.55,22.4863,0.29971,0.30581,0.28455,0.29161,0.4745,0.4997,0.435,0.4503,4.7737,4.8463,4.5226,4.6112,0.02326,0.02527,0.02258,0.02306,5.5542,5.6835,5.2779,5.4369,0.10229,0.1055,0.09588,0.09854,65.18,66.19,60.31,61.89
1054,2019-04-26 00:00:00,5220.47,5510.0,5161.62,5314.1,154.7,162.56,151.4,157.95,71.79,76.5,70.31,73.82,9.582,9.979,9.15,9.489,22.4869,23.786,21.6503,23.0555,0.29162,0.30491,0.28839,0.3035,0.4499,0.4699,0.4264,0.4416,4.6089,4.9736,4.526,4.7925,0.02305,0.02429,0.02233,0.02382,5.4336,5.6258,5.3039,5.4835,0.09859,0.10385,0.09651,0.09993,61.93,64.72,59.17,61.88
1053,2019-04-27 00:00:00,5315.0,5342.5,5257.67,5295.69,157.93,166.24,156.35,159.31,73.83,74.01,71.83,72.23,9.48,9.745,9.308,9.544,23.0555,23.1209,22.3876,22.4324,0.3034,0.30499,0.2975,0.29928,0.4437,0.4698,0.4357,0.443,4.7928,4.8362,4.6959,4.7403,0.02382,0.02383,0.02314,0.02348,5.4791,5.6375,5.4554,5.5464,0.09993,0.10197,0.09868,0.10037,62.01,62.75,60.19,61.55
1052,2019-04-28 00:00:00,5295.69,5340.0,5259.48,5307.52,159.32,160.24,156.92,157.85,72.24,72.72,68.95,69.89,9.542,9.738,9.23,9.36,22.4326,23.2092,22.42,23.0226,0.29942,0.30278,0.29535,0.29946,0.4448,0.46,0.4403,0.451,4.7404,4.7974,4.6333,4.7438,0.02347,0.02366,0.02313,0.02334,5.539,5.7072,5.4792,5.6296,0.10037,0.10156,0.09792,0.0985,61.56,62.57,60.36,60.6
1051,2019-04-29 00:00:00,5309.81,5332.0,5178.8,5238.14,157.86,159.05,152.0,155.11,69.89,70.37,66.5,67.87,9.364,10.038,9.28,9.44,23.0166,23.0828,21.2797,21.6788,0.29948,0.30161,0.28959,0.29323,0.451,0.4546,0.424,0.4338,4.7453,4.757,4.45,4.5138,0.02336,0.02339,0.02188,0.02243,5.626,5.7488,5.4587,5.5908,0.09851,0.1,0.09453,0.09551,60.42,60.79,57.05,57.89
1050,2019-04-30 00:00:00,5238.14,5339.98,5192.15,5320.81,155.14,162.89,155.11,161.83,67.86,74.74,67.86,74.32,9.443,9.736,9.3,9.729,21.6847,22.3,21.3292,22.0391,0.29313,0.31249,0.29154,0.3087,0.4334,0.4771,0.432,0.4727,4.5127,4.85,4.5098,4.8159,0.02243,0.02381,0.02217,0.02349,5.5836,5.9,5.5801,5.886,0.09554,0.10071,0.09484,0.10061,57.89,60.85,57.3,60.66
1049,2019-05-01 00:00:00,5321.94,5402.0,5316.2,5383.2,161.85,163.88,158.36,160.19,74.31,75.36,71.78,73.36,9.734,9.861,9.443,9.703,22.03,22.099,21.47,21.8788,0.30855,0.31,0.29992,0.30304,0.475,0.4876,0.4638,0.473,4.817,4.8674,4.6642,4.7617,0.02348,0.02385,0.02296,0.02348,5.886,5.9409,5.7331,5.8103,0.10071,0.10317,0.1,0.10106,60.47,61.67,59.6,61.06
1048,2019-05-02 00:00:00,5383.2,5538.0,5370.0,5492.87,160.2,163.48,158.5,161.81,73.35,74.42,72.73,73.68,9.707,10.119,9.602,9.831,21.881,24.127,21.7497,23.6166,0.30313,0.30478,0.30072,0.30205,0.4745,0.4757,0.46,0.463,4.7633,4.82,4.6221,4.783,0.02349,0.02363,0.02304,0.02339,5.8087,5.842,5.74,5.7789,0.10105,0.102,0.09958,0.09974,61.13,61.3,59.55,60.03
1047,2019-05-03 00:00:00,5494.81,5844.0,5477.57,5772.69,161.82,170.86,160.99,168.06,73.65,80.58,73.31,79.22,9.831,10.15,9.71,9.929,23.6168,23.972,23.0101,23.6999,0.30206,0.31053,0.3003,0.30784,0.4643,0.5223,0.4607,0.511,4.7822,5.2099,4.7553,5.0841,0.0234,0.02398,0.02307,0.02381,5.7801,6.1582,5.7526,6.0612,0.0997,0.10321,0.09822,0.10224,60.03,63.97,59.87,62.85
1046,2019-05-04 00:00:00,5770.62,5900.0,5587.45,5829.45,168.1,171.3,159.76,163.7,79.26,82.76,74.54,77.77,9.945,10.16,9.21,9.447,23.6999,23.7968,22.3,22.8888,0.30792,0.31856,0.29634,0.30305,0.5118,0.5151,0.4783,0.4964,5.0834,5.1954,4.77,4.9472,0.02381,0.02457,0.02255,0.023,6.06,6.1632,5.6663,5.8306,0.10225,0.10455,0.09579,0.09856,62.95,64.27,58.62,60.94
1045,2019-05-05 00:00:00,5829.83,5839.9,5696.0,5775.62,163.71,165.36,159.18,163.05,77.73,78.16,75.4,75.7,9.456,9.6,9.163,9.235,22.8887,23.1772,22.6408,22.9777,0.30293,0.305,0.29892,0.30044,0.4964,0.5238,0.4902,0.5058,4.949,5.0162,4.8309,4.879,0.02301,0.02335,0.02282,0.02319,5.8303,5.8726,5.6501,5.7213,0.09857,0.09995,0.09648,0.097,60.9,60.98,58.85,59.59
1044,2019-05-06 00:00:00,5773.18,5805.0,5619.14,5747.79,163.05,178.05,157.55,173.0,75.7,76.91,71.64,74.94,9.241,9.387,8.818,9.158,22.9777,22.9973,21.45,22.1895,0.30044,0.30751,0.29479,0.30283,0.5058,0.5882,0.4901,0.5745,4.8808,4.9903,4.6367,4.894,0.02318,0.02418,0.02271,0.02379,5.7243,5.788,5.4874,5.6912,0.09699,0.09934,0.09288,0.09718,59.73,61.3,58.61,60.07
1043,2019-05-07 00:00:00,5749.92,6028.41,5747.74,5846.34,172.98,182.76,167.89,169.18,74.95,78.75,73.4,74.61,9.161,9.423,8.864,8.914,22.2018,22.45,20.205,20.6602,0.30284,0.30726,0.29712,0.29819,0.5798,0.6186,0.5409,0.5435,4.8935,5.06,4.805,4.8492,0.02379,0.02442,0.0236,0.02385,5.6958,5.9124,5.61,5.6603,0.09724,0.09966,0.09327,0.0933,60.36,61.68,57.31,57.64
1042,2019-05-08 00:00:00,5846.34,6014.72,5772.2,5987.29,169.07,173.17,164.8,170.85,74.59,75.5,72.4,74.44,8.907,9.07,8.7,9.043,20.6602,21.4135,19.51,20.6673,0.29843,0.30275,0.29567,0.29958,0.5433,0.6157,0.5212,0.594,4.8484,4.9381,4.7559,4.9,0.02387,0.02539,0.02341,0.02453,5.6651,5.7881,5.6,5.707,0.09354,0.09361,0.09142,0.09216,57.82,58.43,56.72,58.25
1041,2019-05-09 00:00:00,5986.66,6224.55,5983.71,6209.18,170.88,173.88,166.57,170.9,74.44,75.9,72.77,74.19,9.051,9.313,8.5,8.663,20.6671,20.967,18.5402,18.8388,0.29957,0.30198,0.29195,0.29488,0.594,0.704,0.5873,0.6403,4.8993,5.0,4.783,4.85,0.02455,0.02462,0.02298,0.02319,5.7159,5.7896,5.5061,5.5821,0.09222,0.09338,0.087,0.08883,58.33,59.09,55.5,56.58
1040,2019-05-10 00:00:00,6209.95,6468.92,6172.0,6373.33,170.96,176.7,168.46,172.91,74.18,79.61,72.66,77.11,8.655,9.089,8.333,8.775,18.8377,19.9888,18.3,19.6166,0.29475,0.30198,0.29061,0.29881,0.6402,0.7233,0.6374,0.6703,4.8499,4.9545,4.5706,4.8134,0.02319,0.02378,0.02223,0.0236,5.583,5.6979,5.5039,5.6392,0.08885,0.09319,0.08771,0.09238,56.62,58.03,55.98,57.46
1039,2019-05-11 00:00:00,6375.16,7343.99,6372.85,7076.22,172.92,205.23,172.92,190.2,77.12,95.0,76.85,86.59,8.782,10.23,8.767,9.637,19.6294,22.0,18.88,20.8059,0.29877,0.3372,0.29801,0.31724,0.6731,0.7484,0.6517,0.6752,4.8144,5.7602,4.8144,5.4125,0.0236,0.0265,0.02329,0.02479,5.6407,6.3396,5.5915,5.9556,0.0924,0.10649,0.09217,0.10273,57.51,65.7,57.23,63.08
1038,2019-05-12 00:00:00,7076.24,7521.78,6750.0,6967.31,190.2,204.32,181.0,188.11,86.59,94.01,83.0,84.73,9.658,10.07,8.983,9.323,20.7871,21.5,20.1,20.8934,0.31703,0.32992,0.30233,0.31016,0.679,0.6999,0.6285,0.6586,5.4309,5.756,5.171,5.3319,0.02477,0.02564,0.02304,0.02376,5.9859,6.2279,5.6981,5.8319,0.10272,0.10536,0.0947,0.09823,63.19,65.0,58.39,60.67
1037,2019-05-13 00:00:00,6968.24,8100.0,6870.0,7790.71,188.07,206.87,185.32,195.84,84.71,92.49,84.1,87.16,9.312,9.999,9.251,9.707,20.9026,24.0,20.7349,23.521,0.31014,0.329,0.30785,0.32409,0.6607,0.6872,0.6336,0.6474,5.3331,5.7829,5.2809,5.5185,0.02373,0.0255,0.02361,0.02433,5.8303,6.2516,5.7845,6.0496,0.09823,0.1034,0.0978,0.09951,60.67,65.9,59.82,63.58
1036,2019-05-14 00:00:00,7795.62,8366.0,7599.56,7947.56,195.83,219.81,194.19,216.4,87.34,93.61,86.5,91.17,9.713,11.138,9.658,11.051,23.521,24.5,22.5748,23.6553,0.32385,0.4362,0.32199,0.409,0.6474,0.9565,0.6332,0.828,5.5187,6.2174,5.5001,5.9992,0.02434,0.02769,0.02417,0.02727,6.05,6.6742,6.0428,6.5399,0.09972,0.117,0.0986,0.11338,63.48,69.0,62.88,67.51
1035,2019-05-15 00:00:00,7945.26,8249.0,7850.0,8169.87,216.4,250.27,216.21,248.1,91.15,104.25,89.69,102.02,11.05,12.957,10.896,12.85,23.6553,27.6556,23.46,26.8116,0.409,0.467,0.40737,0.45734,0.8251,0.889,0.7772,0.8427,6.0007,6.5464,5.95,6.4644,0.02726,0.03161,0.027,0.0309,6.5428,7.6832,6.47,7.628,0.11343,0.14158,0.11303,0.14126,67.51,77.38,67.51,77.0
1034,2019-05-16 00:00:00,8169.08,8320.0,7705.0,7866.59,248.06,279.76,241.76,264.25,102.03,107.14,90.73,95.49,12.835,13.869,11.338,12.089,26.8348,27.79,25.0,26.2888,0.45723,0.479,0.39334,0.41876,0.8427,0.9389,0.7551,0.928,6.4628,6.8995,6.2036,6.4948,0.0309,0.0333,0.02701,0.0285,7.6276,8.5199,6.9104,7.6505,0.14146,0.16247,0.13068,0.13805,77.14,82.18,70.89,75.26
1033,2019-05-17 00:00:00,7868.67,7925.0,6913.0,7355.26,264.35,268.74,223.43,244.3,95.49,97.48,84.27,89.76,12.09,12.284,10.466,11.265,26.2888,26.6783,23.1424,25.7795,0.41891,0.42394,0.3585,0.38862,0.9264,0.9869,0.81,0.8911,6.4941,6.5761,5.7086,6.0353,0.0285,0.029,0.02465,0.027,7.6545,7.8097,6.8153,7.2659,0.13784,0.14059,0.11555,0.13084,74.83,75.91,66.04,73.34
1032,2019-05-18 00:00:00,7355.28,7458.0,7156.61,7257.45,244.31,248.0,230.62,233.6,89.76,90.51,85.11,86.51,11.257,11.455,10.52,10.7,25.7986,29.0989,25.1124,28.8171,0.38858,0.39598,0.3634,0.37183,0.895,0.9592,0.8457,0.9359,6.0343,6.08,5.81,5.8813,0.027,0.0278,0.02612,0.02644,7.2666,7.4593,7.05,7.16,0.13075,0.14126,0.12841,0.13129,73.45,74.24,70.08,71.91
1031,2019-05-19 00:00:00,7257.32,8275.09,7243.08,8148.48,233.57,264.0,231.77,259.51,86.55,96.81,86.07,94.58,10.702,11.949,10.66,11.655,28.8165,29.8368,27.543,29.1122,0.37178,0.42796,0.37,0.41631,0.936,1.05,0.9279,0.9934,5.8807,6.582,5.8702,6.4581,0.02644,0.02887,0.02639,0.02825,7.1503,7.8856,7.1344,7.765,0.13128,0.14529,0.12963,0.14264,71.89,78.93,71.87,77.6
1030,2019-05-20 00:00:00,8147.94,8156.03,7553.0,7938.15,259.37,259.49,238.0,250.37,94.55,94.58,87.11,91.1,11.651,12.455,10.733,11.998,29.1122,29.3399,27.5306,29.2666,0.41612,0.41647,0.37812,0.39636,0.9927,1.143,0.946,1.117,6.4578,6.4625,5.981,6.2144,0.02825,0.0284,0.02615,0.02782,7.7556,7.7716,7.1021,7.3647,0.14255,0.14268,0.12798,0.13495,77.57,77.89,72.07,75.95
1029,2019-05-21 00:00:00,7937.16,8042.32,7771.0,7904.87,250.48,262.0,246.06,253.43,91.1,93.02,88.83,90.79,11.998,12.572,11.671,12.079,29.2666,32.8,28.05,32.3907,0.39629,0.40738,0.3853,0.39524,1.1146,1.25,1.06,1.1798,6.215,6.36,6.0744,6.2589,0.02779,0.0299,0.02729,0.0283,7.3661,7.62,7.197,7.385,0.1349,0.13645,0.13103,0.13359,75.84,76.57,73.44,74.51
1028,2019-05-22 00:00:00,7904.48,8016.0,7465.0,7628.43,253.35,260.18,239.63,243.64,90.77,92.04,85.83,87.74,12.08,12.314,11.05,11.154,32.3911,32.4374,30.61,30.8067,0.39515,0.4111,0.366,0.37183,1.1855,1.474,1.1301,1.2205,6.2561,6.3413,5.7839,5.9285,0.02826,0.02893,0.02609,0.02655,7.3779,7.4888,6.781,6.9025,0.1335,0.13741,0.1205,0.12173,74.41,75.46,68.95,69.73
1027,2019-05-23 00:00:00,7627.8,7940.98,7461.0,7851.51,243.68,247.34,231.1,244.56,87.74,89.53,84.62,88.61,11.152,11.472,10.704,11.411,30.8333,32.25,29.6699,31.3934,0.37171,0.38269,0.36091,0.37956,1.2205,1.3655,1.1418,1.3392,5.9289,6.1,5.7227,6.0157,0.02653,0.02729,0.02566,0.02696,6.9007,7.102,6.66,7.0552,0.12169,0.12605,0.11761,0.12483,69.77,72.32,67.5,71.91
1026,2019-05-24 00:00:00,7849.95,8130.0,7766.0,7964.87,244.63,254.35,241.54,248.87,88.67,103.77,88.01,100.5,11.402,11.927,11.07,11.519,31.3986,34.7067,31.12,33.9435,0.37989,0.39375,0.36982,0.38286,1.3393,1.4347,1.2216,1.3314,6.0178,6.5974,5.9624,6.4064,0.02697,0.02826,0.02665,0.02761,7.0484,7.4147,6.94,7.2925,0.12486,0.12921,0.12097,0.12522,71.93,74.52,71.38,72.38
1025,2019-05-25 00:00:00,7964.52,8091.8,7908.34,8025.41,248.84,257.33,247.22,250.22,100.5,105.07,98.87,102.66,11.525,11.683,11.313,11.416,34.0,35.4888,33.6231,35.0168,0.38286,0.393,0.37941,0.3852,1.3314,1.3376,1.0961,1.113,6.4066,6.5407,6.2511,6.3603,0.02759,0.02889,0.02731,0.0276,7.2855,7.355,7.1485,7.2763,0.1252,0.12771,0.12372,0.12475,72.31,73.75,71.43,72.3
1024,2019-05-26 00:00:00,8023.0,8740.0,7833.42,8614.43,250.17,269.4,245.11,264.45,102.66,114.0,97.5,111.0,11.402,12.104,11.118,11.836,35.1102,35.111,32.32,33.0919,0.38526,0.41368,0.373,0.40372,1.113,1.1824,1.034,1.0828,6.3579,6.9727,6.2001,6.8511,0.02759,0.0319,0.02701,0.0307,7.2718,7.7449,7.0766,7.6004,0.1247,0.1348,0.12091,0.1316,72.09,76.24,70.21,75.32
1023,2019-05-27 00:00:00,8612.54,8908.32,8589.0,8756.32,264.35,279.59,260.0,270.53,111.03,121.89,109.94,116.3,11.825,12.799,11.813,12.363,33.0508,35.1001,32.5,33.511,0.40364,0.44645,0.399,0.43331,1.0802,1.275,1.0802,1.2119,6.8538,8.22,6.7941,7.9944,0.03069,0.03669,0.03067,0.03497,7.6005,8.33,7.5315,8.1316,0.13164,0.14412,0.13076,0.13778,75.1,78.04,74.25,76.22
1022,2019-05-28 00:00:00,8752.52,8798.49,8510.63,8715.64,270.7,275.95,264.45,271.03,116.41,118.22,111.08,114.81,12.36,12.825,11.937,12.662,33.511,34.5,32.5,33.1068,0.4334,0.4611,0.4176,0.44877,1.2173,1.35,1.1441,1.2788,7.9985,8.2196,7.6148,8.075,0.03499,0.037,0.0325,0.03471,8.1264,8.4698,8.0,8.2296,0.1377,0.14168,0.13207,0.13917,76.34,89.0,76.11,85.12
1021,2019-05-29 00:00:00,8716.87,8750.0,8406.6,8645.68,271.08,274.04,260.05,268.83,114.87,118.33,108.0,115.06,12.654,14.47,11.739,13.633,33.1086,33.88,30.85,33.6066,0.44863,0.45701,0.42,0.44307,1.2787,1.2844,1.1426,1.1725,8.0753,8.2535,7.51,7.9658,0.03473,0.03488,0.03185,0.03365,8.2389,8.4087,7.6461,8.1954,0.13911,0.13945,0.13032,0.13566,85.07,88.24,79.0,85.08
1020,2019-05-30 00:00:00,8646.5,9074.26,8005.0,8269.54,268.92,288.62,240.14,254.56,115.03,120.35,102.4,107.78,13.629,14.962,12.129,12.575,33.5977,34.96,30.25,31.6666,0.44286,0.4735,0.401,0.41789,1.1722,1.2257,0.9009,1.0023,7.9672,8.4942,6.8678,7.3,0.03364,0.03577,0.02967,0.03102,8.177,8.8997,7.7627,8.0665,0.13567,0.14395,0.125,0.12872,84.89,98.36,80.09,82.99
1019,2019-05-31 00:00:00,8267.1,8594.0,8108.5,8555.0,254.59,268.72,245.21,267.9,107.78,114.93,104.55,114.6,12.576,13.639,12.15,13.543,31.6666,32.9724,30.61,32.8862,0.41809,0.4408,0.40614,0.43851,1.0018,1.0444,0.933,1.0189,7.3,8.6903,7.1814,8.5645,0.03101,0.03313,0.03028,0.03307,8.0847,8.7465,7.8799,8.6614,0.12863,0.13458,0.12402,0.13348,82.94,90.86,82.49,90.2
1018,2019-06-01 00:00:00,8555.0,8626.0,8442.36,8544.07,267.9,275.5,260.68,264.33,114.65,116.28,110.51,112.35,13.543,14.371,13.25,13.709,32.916,34.353,32.5024,33.3521,0.43849,0.44169,0.41664,0.42894,1.0236,1.0598,0.9511,0.956,8.5618,8.6389,7.437,7.7027,0.03307,0.03926,0.03249,0.03746,8.6613,8.8949,8.4261,8.5698,0.13342,0.135,0.12831,0.13257,90.19,92.51,83.58,86.17
1017,2019-06-02 00:00:00,8545.1,8814.78,8524.0,8725.98,264.33,273.2,263.2,268.88,112.34,116.48,111.25,114.39,13.705,14.163,13.6,14.11,33.3521,33.7647,32.68,33.1527,0.42856,0.44695,0.42735,0.44396,0.9536,1.0554,0.9323,1.0155,7.7087,7.982,7.4588,7.7188,0.03748,0.04095,0.0368,0.03822,8.5628,9.6394,8.5489,9.5287,0.13251,0.138,0.13209,0.13639,86.46,89.73,85.3,88.86
1016,2019-06-03 00:00:00,8726.0,8800.95,8080.8,8115.82,268.87,270.0,248.0,249.91,114.44,116.2,105.01,105.99,14.121,14.136,12.4,12.418,33.1343,33.1753,30.51,30.7564,0.44396,0.465,0.417,0.41731,1.0155,1.02,0.8853,0.9,7.7229,7.731,6.5884,6.6926,0.03823,0.03968,0.03333,0.03375,9.5345,9.8699,9.0,9.3529,0.13623,0.14004,0.12758,0.12764,88.87,88.87,81.17,83.63
1015,2019-06-04 00:00:00,8115.66,8115.66,7481.02,7687.03,250.02,251.67,234.39,241.39,105.94,106.8,98.13,102.2,12.418,12.492,11.02,11.475,30.7358,31.4673,28.7168,29.2596,0.41739,0.41934,0.3836,0.39878,0.8985,0.9299,0.8368,0.885,6.6911,6.8907,6.02,6.2943,0.03373,0.0362,0.0315,0.03505,9.3376,9.3376,7.5274,8.2603,0.12763,0.12765,0.11695,0.12106,83.38,89.27,75.59,77.69
1014,2019-06-05 00:00:00,7687.04,7896.7,7572.78,7776.5,241.46,250.41,237.37,245.63,102.2,105.21,100.11,103.66,11.481,11.844,11.171,11.575,29.2452,31.1843,28.944,30.8886,0.3989,0.40597,0.3871,0.4001,0.885,1.0991,0.8838,1.096,6.2961,6.525,6.1353,6.419,0.03505,0.03584,0.03265,0.03396,8.269,8.39,7.7598,8.0964,0.12107,0.12549,0.11877,0.12119,77.83,80.56,76.59,80.41
1013,2019-06-06 00:00:00,7778.08,7868.13,7444.58,7786.7,245.62,250.66,235.01,248.76,103.61,112.07,101.0,111.19,11.57,11.836,11.02,11.628,30.829,31.9906,29.63,31.0888,0.39997,0.427,0.39024,0.41937,1.0959,1.27,1.0556,1.1098,6.4182,6.4602,5.9251,6.3602,0.03398,0.03418,0.03069,0.03259,8.1012,8.1803,7.3071,7.9374,0.12118,0.1256,0.11803,0.1248,80.5,81.12,76.2,79.65
1012,2019-06-07 00:00:00,7787.57,8100.0,7737.49,7980.53,248.77,253.28,243.46,248.77,111.25,121.0,109.53,116.71,11.652,12.53,11.441,12.167,31.0888,31.9911,30.9001,31.3098,0.41935,0.43003,0.41389,0.41886,1.1099,1.2589,1.071,1.1753,6.3581,6.78,6.2902,6.6195,0.0326,0.03449,0.03222,0.03348,7.9438,8.3685,7.7709,8.2067,0.12494,0.13017,0.12402,0.12705,79.65,84.6,79.19,83.13
1011,2019-06-08 00:00:00,7978.94,8044.65,7751.0,7893.62,248.78,250.53,240.37,243.25,116.74,119.7,113.5,118.01,12.167,12.444,11.675,11.971,31.3478,32.2926,31.1071,31.7333,0.41871,0.42222,0.4021,0.40699,1.1747,1.1991,1.1165,1.1326,6.6196,6.7,6.1849,6.3408,0.03346,0.03378,0.03156,0.03202,8.2115,8.82,8.0221,8.3993,0.12704,0.12829,0.12232,0.12376,83.26,84.22,80.0,80.44
1010,2019-06-09 00:00:00,7895.28,7935.0,7506.66,7628.13,243.33,244.53,226.56,230.98,118.01,118.94,111.02,114.66,11.966,12.071,11.22,11.475,31.7042,31.85,29.7611,30.095,0.40699,0.41043,0.37,0.38527,1.1376,1.1486,1.0085,1.0595,6.3408,6.4803,5.9505,6.139,0.03204,0.03226,0.029,0.02963,8.4053,8.5112,7.8332,8.1171,0.12373,0.12475,0.11666,0.11845,80.24,80.8,75.39,77.35
1009,2019-06-10 00:00:00,7627.57,8020.0,7511.0,7982.75,231.02,247.45,227.03,246.51,114.66,130.12,112.54,129.15,11.446,12.46,11.341,12.292,30.1174,32.0438,29.7286,32.0271,0.38528,0.40346,0.37985,0.3999,1.0595,1.2104,1.0301,1.206,6.1389,6.49,6.0351,6.4258,0.02965,0.0317,0.02902,0.03154,8.1172,8.3847,7.887,8.3124,0.11845,0.12378,0.11672,0.12323,77.2,81.2,76.14,80.12
1008,2019-06-11 00:00:00,7981.0,8010.0,7692.23,7884.9,246.61,247.8,236.49,244.29,129.19,138.56,124.85,135.69,12.292,12.42,11.688,12.268,32.0261,32.0821,30.9312,31.8889,0.39985,0.40195,0.38175,0.39192,1.2043,1.207,1.0876,1.1243,6.4253,6.4799,6.1282,6.3132,0.03153,0.03158,0.02983,0.03108,8.3034,8.3296,8.0,8.2267,0.1232,0.1235,0.11831,0.12234,79.97,80.18,77.0,79.5
1007,2019-06-12 00:00:00,7884.9,8200.0,7788.99,8127.64,244.36,261.87,242.2,261.15,135.79,143.19,129.86,135.32,12.27,12.987,12.056,12.903,31.8889,34.98,31.8008,34.8888,0.39209,0.402,0.38726,0.40074,1.1241,1.1643,1.0875,1.1448,6.3133,6.46,6.2,6.4217,0.03106,0.03349,0.03082,0.03349,8.24,8.8,8.0902,8.6203,0.12237,0.12737,0.12036,0.12697,79.56,92.02,78.82,91.1
1006,2019-06-13 00:00:00,8127.64,8309.82,8010.03,8218.54,261.13,262.98,253.69,254.67,135.32,136.52,127.92,130.55,12.913,13.557,12.615,13.042,34.8888,36.3689,34.12,35.251,0.40075,0.40804,0.3942,0.39876,1.1448,1.97,1.1126,1.868,6.4193,6.6296,6.31,6.4591,0.03349,0.03369,0.03228,0.03255,8.6186,8.7253,8.4413,8.5339,0.12697,0.1276,0.124,0.12414,91.24,91.71,86.29,87.84
1005,2019-06-14 00:00:00,8216.44,8684.41,8144.32,8650.0,254.67,264.26,251.75,262.47,130.55,133.03,125.22,132.0,13.053,13.511,12.477,13.442,35.2577,35.3,29.8146,32.3803,0.39872,0.40364,0.39025,0.40201,1.868,1.8936,1.49,1.6395,6.4572,6.55,6.3373,6.5401,0.03255,0.03271,0.03056,0.03184,8.5313,8.578,8.1,8.5408,0.12414,0.12488,0.12047,0.12486,87.87,95.98,86.96,90.68
1004,2019-06-15 00:00:00,8650.88,8864.99,8567.63,8808.7,262.48,272.27,260.61,267.82,132.03,139.5,132.01,137.54,13.442,14.418,13.442,13.945,32.3887,33.942,31.6865,32.6743,0.40201,0.41213,0.40052,0.4095,1.6364,1.8065,1.6022,1.7179,6.54,6.9456,6.5171,6.8838,0.03183,0.03283,0.03177,0.03264,8.5392,8.69,8.3656,8.5849,0.12487,0.12719,0.12384,0.12638,90.77,93.63,90.05,92.08
1003,2019-06-16 00:00:00,8810.77,9333.0,8760.0,8953.33,267.78,277.06,263.31,267.73,137.51,138.2,133.15,136.45,13.94,14.48,13.76,13.985,32.6885,33.2943,31.7316,32.1888,0.40949,0.44098,0.40583,0.42703,1.718,1.7924,1.6,1.6621,6.8837,7.188,6.7811,6.9703,0.03264,0.03363,0.03233,0.03281,8.5712,8.8931,8.4709,8.6827,0.12635,0.13307,0.1259,0.12958,92.08,94.74,90.95,93.51
1002,2019-06-17 00:00:00,8953.0,9444.0,8950.0,9313.96,267.73,276.0,266.81,273.16,136.42,136.82,131.53,133.8,13.994,14.723,13.891,14.197,32.1956,34.45,32.1862,33.8286,0.42701,0.46311,0.42181,0.44705,1.6651,2.0776,1.6525,1.9631,6.9703,7.23,6.9442,7.1247,0.0328,0.034,0.03262,0.03383,8.6851,8.8595,8.619,8.7705,0.12951,0.13199,0.12709,0.13087,93.35,105.23,93.35,102.09
1001,2019-06-18 00:00:00,9312.13,9336.36,8950.0,9081.55,273.14,273.58,261.45,264.66,133.8,136.84,128.0,135.22,14.191,14.224,13.216,13.668,33.8542,35.0749,33.7386,34.4333,0.44705,0.45499,0.41963,0.42694,1.9615,2.0185,1.76,1.8194,7.1281,7.1499,6.6366,6.7857,0.0338,0.034,0.03208,0.03309,8.7657,8.8014,8.3201,8.4395,0.13078,0.13125,0.12231,0.1237,101.99,113.84,99.44,111.95
1000,2019-06-19 00:00:00,9081.97,9304.0,8960.0,9255.49,264.68,270.0,263.59,268.14,135.25,139.5,133.5,136.43,13.668,13.979,13.484,13.719,34.4261,35.6,34.3939,35.1888,0.42697,0.43852,0.42369,0.43406,1.8158,1.9016,1.7869,1.8353,6.7824,6.9653,6.7473,6.8543,0.03307,0.0337,0.03284,0.03324,8.4439,8.6786,8.421,8.5168,0.12368,0.12627,0.12303,0.12382,111.96,115.41,106.85,110.66
999,2019-06-20 00:00:00,9253.76,9590.0,9175.2,9517.12,268.16,273.63,265.71,271.22,136.41,136.75,133.0,135.46,13.711,13.755,13.174,13.538,35.1764,36.9146,34.3979,36.8381,0.43426,0.43592,0.4198,0.42995,1.8352,1.8865,1.6859,1.7656,6.8574,6.8944,6.6644,6.8277,0.03324,0.03363,0.03221,0.03263,8.5162,8.5789,8.3553,8.4845,0.12384,0.12413,0.12025,0.12099,110.81,111.1,105.67,109.39
